"Begin Time - ss.msec","End Time - ss.msec","Duration - ss.msec","*TIME","LHGrasp","RHInteract","RHGrasp","Interact Comment","LHInteract","Grasp Comment","LHinteract","File","File Path"
338.222,338.696,0.474,,,,,,"m",,,"009_08_101907_JA_SYNC_CLEAN_mathands_YT.eaf"
344.19,345.981,1.791,,,,,"OCC",,,,"009_08_101907_JA_SYNC_CLEAN_mathands_YT.eaf"
346.114,370.797,24.683,,,,,,"m",,,"009_08_101907_JA_SYNC_CLEAN_mathands_YT.eaf"
346.114,370.81,24.696,,"mg",,,,,,,"009_08_101907_JA_SYNC_CLEAN_mathands_YT.eaf"
399.413,400.289,0.876,,,,,,"a",,,"009_08_101907_JA_SYNC_CLEAN_mathands_YT.eaf"
401.932,405.004,3.072,,,,,,"a",,,"009_08_101907_JA_SYNC_CLEAN_mathands_YT.eaf"
402.591,404.46,1.869,,"ag",,,,,,,"009_08_101907_JA_SYNC_CLEAN_mathands_YT.eaf"
406.008,408.484,2.476,,,,"mg",,,,,"009_08_101907_JA_SYNC_CLEAN_mathands_YT.eaf"
406.008,408.766,2.758,,,,,,"m",,,"009_08_101907_JA_SYNC_CLEAN_mathands_YT.eaf"
445.473,446.163,0.69,"End Toy Play - by BK",,,,,,,,"009_08_101907_JA_SYNC_CLEAN_mathands_YT.eaf"
689.019,689.512,0.493,"END",,,,,,,,"009_08_101907_JA_SYNC_CLEAN_mathands_YT.eaf"

93.214,93.787,0.573,"START",,,,,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
95.412,97.37,1.958,,,"a",,,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
96.189,97.023,0.834,,,,,"just under 1 second",,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
99.216,107.499,8.283,,,"m","mg",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
112.031,120.696,8.665,,"ig",,,,"i",,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
112.917,118.971,6.054,,,"i","ig",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
119.905,124.269,4.364,,,"a","ag",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
121.226,133.595,12.369,,"ag",,,,"a",,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
124.803,130.582,5.779,,,"m","mg",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
131.916,136.186,4.27,,,"a","ag",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
135.799,138.693,2.894,,"ag",,,,"a",,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
138.804,139.896,1.092,,,"m","mg",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
140.922,141.687,0.765,,,,,,"i",,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
150.816,154.983,4.167,,,,,"RH OCC",,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
154.983,157.976,2.993,,,"i","ig",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
155.517,156.27,0.753,,,,,,"i",,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
157.717,158.876,1.159,,"ig",,,,"i",,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
160.306,167.479,7.173,,,"m","mg",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
169.605,180.683,11.078,,,,,,"i",,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
170.673,180.913,10.24,,,,"ig",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
170.712,181.79,11.078,,,"i",,,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
186.13,187.13,1.0,,,,,"OCC",,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
187.13,188.367,1.237,,,"a","ag",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
188.306,188.674,0.368,,,,,,"a",,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
189.425,208.885,19.46,,,"m","mg",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
219.021,219.584,0.563,,,"i",,,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
228.913,233.099,4.186,,,"m","mg",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
234.111,236.877,2.766,,,"a","ag",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
241.008,270.176,29.168,,,"a","ag",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
242.813,256.181,13.368,,"ag",,,,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
242.813,262.688,19.875,,,,,,"a",,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
260.681,262.693,2.012,,"ag",,,,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
277.299,278.673,1.374,,,"i","ig",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
282.631,284.274,1.643,,,"a","ag",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
292.607,294.397,1.79,,,"m","mg",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
360.723,365.167,4.444,,,"m","mg",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
367.024,389.867,22.843,,,,,,"i",,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
367.024,404.073,37.049,,"ig",,,,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
368.429,376.012,7.583,,,,"ig",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
368.429,389.589,21.16,,,"i",,,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
380.924,389.586,8.662,,,,"ig",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
389.867,392.496,2.629,,,,,,"i m",,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
390.0,390.667,0.667,,,"m",,,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
392.496,403.665,11.169,,,,,,"i",,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
393.312,396.984,3.672,,,"i","ig",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
398.2,403.997,5.797,,,"i","ig",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
403.665,404.073,0.408,,,,,,"i m",,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
404.823,409.473,4.65,,"mg",,,,"m",,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
405.011,405.958,0.947,,,,,"RH OCC",,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
405.958,408.475,2.517,,,"i","ig",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
409.208,412.489,3.281,,,"m","mg",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
442.714,457.301,14.587,,,,,"I toy under tray (out of view)",,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
442.714,463.797,21.083,,,"i","ig",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
445.12,463.987,18.867,,"ig",,,,"i",,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
471.304,472.482,1.178,,,"a","ag",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
489.219,495.297,6.078,,,"m","mg",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
516.781,518.781,2.0,,,,,"RH OCC",,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
518.781,534.191,15.41,,,,"ig",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
518.781,539.983,21.202,,,"i",,,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
521.171,551.194,30.023,,"ig",,,,"i",,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
549.128,560.879,11.751,,,"i","ig",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
584.599,586.593,1.994,,,"a","ag",,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
606.746,607.132,0.386,"End Toy Play - by BK",,,,,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"
858.002,858.476,0.474,"End",,,,,,,,"010_08_101907_AH_SYNC_CLEAN_mathands_LS.eaf"

122.019,122.409,0.39,"START",,,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
122.019,124.191,2.172,,"ag",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
122.019,124.195,2.176,,,,,,"a",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
124.1,124.897,0.797,,,,"ig",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
124.107,124.897,0.79,,,"i",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
124.3,125.797,1.497,,"ig",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
124.307,125.795,1.488,,,,,,"i",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
126.906,128.593,1.687,,,"a",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
127.103,128.59,1.487,,,,"ag",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
127.9,132.891,4.991,,"ag",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
127.909,132.891,4.982,,,,,,"a",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
131.9,138.593,6.693,,,,"ag",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
131.906,138.597,6.691,,,"a",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
138.8,138.99,0.19,,,,,,"i",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
139.3,141.796,2.496,,,,,,"a",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
139.606,141.799,2.193,,"ag",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
139.7,141.791,2.091,,,,"ag",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
139.706,141.795,2.089,,,"a",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
142.804,144.099,1.295,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
142.9,144.091,1.191,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
143.007,146.599,3.592,,,,,,"a",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
143.507,146.596,3.089,,"ag",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
144.5,147.292,2.792,,,,"ag",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
144.502,147.295,2.793,,,"a",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
149.9,154.393,4.493,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
151.002,152.099,1.097,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
152.605,154.29,1.685,,,,,,"m",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
157.703,160.493,2.79,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
157.804,160.491,2.687,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
160.9,163.499,2.599,,,,"ag",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
160.901,163.499,2.598,,,"a",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
164.202,169.795,5.593,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
165.91,169.484,3.574,,,,,"LH: unsure if holding baby's hand or also interacting with musical",,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
171.4,172.895,1.495,,,,,,"m",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
171.4,172.897,1.497,,"mg",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
172.6,174.492,1.892,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
172.604,176.391,3.787,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
179.2,185.994,6.794,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
183.506,185.992,2.486,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
186.609,188.195,1.586,,,"a",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
186.702,188.193,1.491,,,,"ag",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
188.5,198.499,9.999,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
188.507,189.298,0.791,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
189.1,189.997,0.897,,"mg",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
189.109,197.596,8.487,,,,,,"m",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
191.102,195.597,4.495,,"mg ",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
196.607,197.592,0.985,,"",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
197.404,198.493,1.089,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
198.9,200.092,1.192,,,,"ag",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
198.901,200.092,1.191,,,"a",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
199.501,201.196,1.695,,,,,,"a",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
199.506,201.195,1.689,,"ag",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
205.308,207.799,2.491,,,,,,"i",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
205.603,207.794,2.191,,"ig",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
207.3,207.792,0.492,,,"i m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
207.602,208.893,1.291,,,,"ig",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
207.802,208.898,1.096,,,"i",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
207.9,209.093,1.193,,,,,,"m",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
207.9,209.094,1.194,,"mg",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
209.507,215.995,6.488,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
209.508,215.999,6.491,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
212.701,222.293,9.592,,,,,,"m",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
212.903,217.196,4.293,,"mg ",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
217.506,219.69,2.184,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
223.605,226.796,3.191,,"mg",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
223.608,229.999,6.391,,,,,,"m",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
226.401,229.993,3.592,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
226.406,229.695,3.289,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
230.3,232.797,2.497,,,,"ig",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
230.307,232.796,2.489,,,"i",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
231.405,232.694,1.289,,,,,,"i",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
231.506,232.495,0.989,,"ig",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
232.694,234.098,1.404,,,,,,"i m",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
232.908,235.698,2.79,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
233.009,235.691,2.682,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
234.1,240.499,6.399,,,,,,"i ",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
236.102,241.399,5.297,,,"i",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
236.302,240.298,3.996,,"ig",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
236.302,241.397,5.095,,,,"ig",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
241.809,247.792,5.983,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
241.908,247.596,5.688,,,,,,"m",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
244.801,247.798,2.997,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
246.0,247.198,1.198,,"mg",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
250.107,250.995,0.888,,,,,,"m",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
250.302,250.991,0.689,,"mg",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
250.906,251.398,0.492,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
250.909,251.799,0.89,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
252.204,264.897,12.693,,,,,,"i",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
252.206,255.491,3.285,,"ig",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
252.403,271.695,19.292,,,"i ",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
252.503,271.693,19.19,,,,"ig",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
263.801,264.891,1.09,,"ig",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
265.6,270.291,4.691,,"ag",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
265.608,270.297,4.689,,,,,,"a",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
271.401,272.599,1.198,,,,,,"i",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
271.5,272.594,1.094,,"ig",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
272.901,277.491,4.59,,,"a",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
272.906,277.492,4.586,,,,"ag",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
273.1,275.295,2.195,,"ag",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
273.109,275.296,2.187,,,,,,"a",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
276.8,278.89,2.09,,"ag",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
276.808,278.898,2.09,,,,,,"a",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
280.206,283.096,2.89,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
280.208,283.098,2.89,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
281.901,283.796,1.895,,,,,,"i",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
282.307,283.791,1.484,,"ig",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
283.504,284.896,1.392,,,"i",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
283.603,284.89,1.287,,,,"ig",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
285.307,290.693,5.386,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
287.101,287.996,0.895,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
287.908,290.59,2.682,,,,,,"m",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
289.806,290.694,0.888,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
293.506,298.194,4.688,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
294.306,311.294,16.988,,,,,,"m",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
299.405,315.19,15.785,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
302.6,305.794,3.194,,,,"mg ",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
311.601,312.993,1.392,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
315.9,318.399,2.499,,,"i",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
316.003,318.396,2.393,,,,"ig",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
318.607,319.99,1.383,,,"m","mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
320.403,320.596,0.193,,,"i","ig",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
321.0,322.891,1.891,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
321.008,322.895,1.887,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
323.107,324.694,1.587,,,"i","ig",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
325.108,331.091,5.983,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
326.8,329.795,2.995,,"ag",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
326.807,329.795,2.988,,,,,,"a",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
330.3,330.996,0.696,,"mg",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
330.306,339.296,8.99,,,,,,"m",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
332.701,332.894,0.193,,"mg",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
338.106,338.991,0.885,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
339.608,340.493,0.885,,,"i",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
341.307,343.698,2.391,,,,,,"m",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
344.5,345.794,1.294,,,,"ig",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
344.509,345.79,1.281,,,"i",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
347.0,349.695,2.695,,,,,,"m",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
347.208,349.697,2.489,,"mg",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
348.2,349.19,0.99,,,,"ig",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
348.207,349.191,0.984,,,"i",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
349.407,350.594,1.187,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
349.409,350.599,1.19,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
355.1,359.097,3.997,,,,"ig",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
355.105,359.096,3.991,,,"i",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
357.4,358.89,1.49,,"ig",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
357.408,361.195,3.787,,,,,,"i",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
359.8,360.691,0.891,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
359.805,360.693,0.888,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
360.607,361.197,0.59,,"ig",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
360.9,361.799,0.899,,,,"ig",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
360.909,361.799,0.89,,,"i",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
362.006,367.19,5.184,,,"m ",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
362.705,377.996,15.291,,,,,,"m",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
368.602,370.294,1.692,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
368.801,369.897,1.096,,"mg",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
369.003,369.595,0.592,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
372.104,377.996,5.892,,"mg",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
376.403,380.297,3.894,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
379.4,379.995,0.595,,,,"mg",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
383.104,390.195,7.091,,,"m",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
384.007,390.193,6.186,,,,,,"m",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
385.403,387.196,1.793,,"mg",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
387.105,389.791,2.686,,,,"mg ",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
388.701,389.196,0.495,,"mg",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
390.6,392.395,1.795,,"ag",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
390.609,392.396,1.787,,,,,,"a",,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
392.0,413.193,21.193,,,,"ag",,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
392.001,413.195,21.194,,,"a",,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
401.407,403.698,2.291,,"mg",,,,,,,"011_08_111507_JA_SYNC_CLEAN_mathands_KC.eaf"
