"Mouth","",157.829,159.467,1.638,"am","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mouth","",168.525,169.395,0.87,"am","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mouth","",227.423,228.758,1.335,"mm","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mouth","",232.827,234.767,1.94,"am","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mouth","",293.648,295.578,1.93,"am","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mouth","",479.732,480.543,0.811,"am","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mom Actions","",121.025,122.225,1.2,"momgrab","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mom Actions","",174.351,175.016,0.665,"momgrab","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mom Actions","",232.148,232.808,0.66,"momgrab","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mom Actions","",274.838,275.438,0.6,"momgrab","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mom Actions","",322.485,323.771,1.286,"momgrab","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mom Actions","",380.435,381.305,0.87,"momgrab","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mom Actions","",423.557,424.241,0.684,"momforce","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mom Actions","",426.893,428.211,1.318,"momgrab","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mom Actions","",467.039,473.119,6.08,"momgrab","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mom Actions","",474.712,475.971,1.259,"momforce","003_08_092407_07202018EP_babyhands_TD.eaf"
"*TIME","",89.02,89.556,0.536,"START","004_08_092407_07242018EP_babyhands_YT.eaf"
"*TIME","",458.113,458.386,0.273,"End Toy Play - by BK","004_08_092407_07242018EP_babyhands_YT.eaf"
"*TIME","",761.166,761.526,0.36,"END","004_08_092407_07242018EP_babyhands_YT.eaf"
"Motion","",146.773,146.923,0.15,"drop","004_08_092407_07242018EP_babyhands_YT.eaf"
"Motion","",169.168,169.702,0.534,"shak-b","004_08_092407_07242018EP_babyhands_YT.eaf"
"Motion","",296.798,297.332,0.534,"shak-b","004_08_092407_07242018EP_babyhands_YT.eaf"
