"RHGrasp","",214.68,217.76,3.08,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",232.18,233.56,1.38,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",234.98,243.72,8.74,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",245.54,247.34,1.8,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",247.761,251.532,3.771,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",274.96,281.438,6.478,"ag","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",283.297,290.066,6.769,"ag","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",322.427,323.84,1.413,"ag","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",324.258,324.965,0.707,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",327.83,337.733,9.903,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",344.648,349.381,4.733,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",355.674,356.274,0.6,"ag","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",356.999,358.186,1.187,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",360.311,370.893,10.582,"ag","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",371.402,372.273,0.871,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",378.441,379.835,1.394,"ag","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",380.441,385.375,4.934,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",393.692,395.018,1.326,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",401.961,404.038,2.077,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",404.98,406.149,1.169,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",423.908,424.713,0.805,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",427.103,429.519,2.416,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",432.137,441.125,8.988,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",464.41,465.631,1.221,"ag","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",467.089,477.421,10.332,"ag","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",105.21,106.27,1.06,"a","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",113.36,113.51,0.15,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",121.14,123.7,2.56,"a","003_08_092407_07202018EP_mathands_IN.eaf"
"LHInteract","",137.29,151.45,14.16,"i","003_08_092407_07202018EP_mathands_IN.eaf"
